firmid,cdid,id,price,const,hpwt,air,mpg,space,share,outshr
3,20,5421,9.1431,1,0.51,0,2.1,1.1653,0.00088641,0.9078
3,20,5422,18.944,1,0.50972,1,1.9,1.2916,0.00056903,0.9078
20,20,5424,16.029,1,0.47096,0,2.3,1.0716,1.64E-05,0.9078
7,20,5425,14.461,1,0.41348,1,2.2,1.1759,4.67E-05,0.9078
7,20,5426,18.355,1,0.46612,1,2,1.1759,3.58E-05,0.9078
7,20,5427,20.581,1,0.42735,1,1.8,1.3759,9.19E-05,0.9078
7,20,5428,25.559,1,0.49648,1,1.7,1.3759,1.97E-05,0.9078
8,20,5430,18.86,1,0.59786,1,1.8,1.1035,0.00030557,0.9078
8,20,5433,31.752,1,0.58924,1,1.5,1.2802,0.00023882,0.9078
8,20,5434,37.49,1,0.54237,1,1.5,1.4034,0.00011091,0.9078
19,20,5438,10.138,1,0.38746,1,2.3,1.3124,0.0011895,0.9078
19,20,5441,12.353,1,0.5102,1,1.8,1.4227,0.0016003,0.9078
19,20,5442,21.289,1,0.47131,1,1.8,1.5103,0.0006675,0.9078
19,20,5443,21.679,1,0.48932,1,1.8,1.3396,7.00E-05,0.9078
19,20,5444,11.63,1,0.41705,1,1.9,1.3934,0.00095882,0.9078
19,20,5445,17.628,1,0.47647,1,1.8,1.4496,0.00021213,0.9078
19,20,5446,8.0834,1,0.43002,0,2.3,1.1988,0.00098343,0.9078
19,20,5447,40.589,1,0.58038,1,1.5,1.3134,3.61E-05,0.9078
19,20,5448,20.964,1,0.32687,1,1.7,1.6906,0.0003167,0.9078
19,20,5449,20.627,1,0.51933,1,1.6,1.4534,0.0017901,0.9078
19,20,5450,22.077,1,0.52539,1,1.6,1.3857,0.00024209,0.9078
19,20,5452,24.353,1,0.51724,1,1.6,1.3738,0.00035232,0.9078
19,20,5454,8.4124,1,0.4506,0,1.6,1.3978,0.00082279,0.9078
19,20,5455,11.113,1,0.44702,1,1.9,1.6,0.0016336,0.9078
19,20,5456,5.7972,1,0.3854,0,2.5,1.1788,0.0031292,0.9078
19,20,5457,9.4836,1,0.37238,0,2.1,1.3222,0.00030079,0.9078
19,20,5458,7.2647,1,0.36053,0,2.4,1.2508,0.0029389,0.9078
19,20,5459,24.467,1,0.75269,1,1.6,1.2531,0.00024058,0.9078
19,20,5460,9.2884,1,0.35336,0,2.1,1.4225,0.0023145,0.9078
16,20,5461,19.507,1,0.42017,1,1.7,1.3987,0.00014333,0.9078
16,20,5462,9.5601,1,0.34928,0,1.9,1.2666,0.00061372,0.9078
16,20,5463,12.503,1,0.44862,0,1.7,1.3339,0.00041619,0.9078
16,20,5464,15.96,1,0.42584,1,1.7,1.3684,0.00040817,0.9078
16,20,5466,5.2418,1,0.36919,0,3.1,1.0427,0.0004199,0.9078
16,20,5467,7.456,1,0.3574,0,2.4,1.2419,0.00036319,0.9078
16,20,5468,9.9426,1,0.33267,0,2.2,1.3243,0.0011498,0.9078
16,20,5469,11.473,1,0.48654,0,1.7,1.3496,0.00013591,0.9078
16,20,5470,6.7215,1,0.35632,0,2.4,1.1555,0.00035397,0.9078
16,20,5472,8.0298,1,0.3574,0,2.4,1.2195,0.00096649,0.9078
16,20,5473,11.744,1,0.4962,0,1.7,1.3496,0.00019268,0.9078
16,20,5474,6.8057,1,0.35667,0,2.8,1.1176,1.10E-05,0.9078
16,20,5475,9.9426,1,0.49797,0,2.2,1.1534,0.00029929,0.9078
18,20,5476,5.6634,1,0.40143,0,3.2,1.1163,0.0030614,0.9078
18,20,5478,4.8347,1,0.35294,0,3.5,0.88796,0.00055688,0.9078
18,20,5479,13.204,1,0.39257,1,1.7,1.6352,0.0012513,0.9078
18,20,5481,7.2349,1,0.31896,0,2.3,1.2267,0.0013162,0.9078
18,20,5482,8.7758,1,0.40293,0,2.4,1.2018,0.0010928,0.9078
18,20,5483,9.671,1,0.30447,0,1.8,1.3339,0.0033217,0.9078
18,20,5484,7.2555,1,0.3875,0,2.3,1.2069,0.0022827,0.9078
18,20,5485,11.461,1,0.39095,1,1.7,1.4445,0.0011252,0.9078
19,20,5486,4.5868,1,0.33951,0,4.6,0.90582,0.0005557,0.9078
19,20,5487,7.9763,1,0.4346,0,2.5,1.113,0.0011624,0.9078
19,20,5488,7.9495,1,0.4163,0,3.1,1.0899,0.00088864,0.9078
3,20,5489,9.2923,1,0.45654,0,2.4,1.2548,0.0044234,0.9078
3,20,5490,5.0765,1,0.3291,0,3.3,1.0416,0.0019853,0.9078
3,20,5493,10.325,1,0.4092,0,2.3,1.1952,0.00040095,0.9078
21,20,5494,4.5134,1,0.39706,0,2.9,1.02,0.0010666,0.9078
21,20,5495,7.6503,1,0.42694,0,2.1,1.2698,0.0003164,0.9078
2,20,5496,17.98,1,0.48605,1,1.9,1.2555,7.00E-05,0.9078
2,20,5497,29.074,1,0.7038,1,1.6,1.4366,0.00014747,0.9078
13,20,5498,9.1806,1,0.5392,0,2.6,1.1072,3.53E-05,0.9078
22,20,5499,36.725,1,0.65255,1,1.7,1.3534,5.00E-05,0.9078
22,20,5500,30.375,1,0.57136,1,1.7,1.5496,4.26E-05,0.9078
1,20,5501,16.106,1,0.49305,1,1.9,1.2249,0.00023786,0.9078
1,20,5502,27.544,1,0.66507,1,1.8,1.4103,0.0004358,0.9078
18,20,5503,22.511,1,0.3822,1,1.8,1.4911,0.00066515,0.9078
18,20,5504,22.376,1,0.5954,1,1.7,1.4379,0.0002146,0.9078
18,20,5505,21.412,1,0.37267,1,1.7,1.7198,0.0015766,0.9078
4,20,5506,5.049,1,0.3664,0,2.9,1.0749,0.00024363,0.9078
4,20,5507,9.5325,1,0.42146,0,2.4,1.1923,0.00068116,0.9078
4,20,5509,17.827,1,0.45441,1,1.9,1.3166,0.00017532,0.9078
4,20,5510,10.559,1,0.53162,0,2.5,1.0241,0.00038112,0.9078
4,20,5511,9.3948,1,0.42969,0,2.2,1.1771,0.00030379,0.9078
9,20,5513,24.178,1,0.53469,1,1.9,1.1644,0.00014998,0.9078
9,20,5514,30.375,1,0.35693,1,1.7,1.2823,0.00025872,0.9078
9,20,5516,47.819,1,0.51341,1,1.5,1.4921,7.12E-05,0.9078
9,20,5517,56.465,1,0.58049,1,1.4,1.4921,5.06E-05,0.9078
18,20,5519,12.101,1,0.38803,1,1.7,1.4445,0.00080915,0.9078
18,20,5520,13.607,1,0.39144,1,1.7,1.6554,0.0010787,0.9078
18,20,5521,11.526,1,0.44714,1,2,1.3608,0.0010264,0.9078
18,20,5522,7.6565,1,0.37663,0,2.3,1.2089,0.0007502,0.9078
18,20,5523,6.8623,1,0.36607,0,2.9,1.0562,0.00036574,0.9078
10,20,5524,8.2777,1,0.3645,0,2.3,1.1338,0.00052885,0.9078
10,20,5525,8.4078,1,0.38245,0,2.1,1.2266,0.00043463,0.9078
10,20,5526,5.3015,1,0.36735,0,3.1,1.0427,0.00052675,0.9078
10,20,5527,4.5134,1,0.32534,0,2.7,1.0217,4.95E-05,0.9078
2,20,5530,10.137,1,0.5281,0,2,1.1837,0.00059868,0.9078
2,20,5531,21.347,1,0.68966,1,1.8,1.195,0.00023428,0.9078
2,20,5532,13.695,1,0.51847,1,2,1.3001,0.001061,0.9078
2,20,5533,9.3718,1,0.37688,0,2.6,1.1006,4.07E-05,0.9078
2,20,5534,5.6611,1,0.39063,0,2.9,1.0922,0.00052463,0.9078
2,20,5535,8.9135,1,0.49498,0,2.2,1.2035,0.00081236,0.9078
19,20,5537,7.6473,1,0.43685,0,2.2,1.1908,0.0010925,0.9078
19,20,5538,9.1775,1,0.40205,0,2.3,1.3427,0.0014149,0.9078
19,20,5540,11.09,1,0.57453,1,2.2,1.3653,0.0011824,0.9078
19,20,5541,12.161,1,0.508,1,1.8,1.4251,0.0010724,0.9078
19,20,5542,15.298,1,0.49624,1,1.8,1.4251,0.00050921,0.9078
19,20,5544,16.829,1,0.4766,1,1.8,1.4582,0.00015495,0.9078
16,20,5548,7.9533,1,0.3574,0,2.4,1.2195,0.0011812,0.9078
16,20,5550,8.3053,1,0.3645,0,2.3,1.1338,0.000426,0.9078
16,20,5551,6.7674,1,0.35564,0,2.4,1.1515,0.00069546,0.9078
19,20,5552,12.069,1,0.49864,1,1.8,1.4326,0.00072828,0.9078
19,20,5553,9.1699,1,0.45074,0,1.6,1.3618,0.00040907,0.9078
19,20,5554,8.0673,1,0.42868,0,2.2,1.1917,0.0021434,0.9078
19,20,5558,11.143,1,0.50172,1,2.2,1.3985,0.0012389,0.9078
19,20,5559,5.5501,1,0.34644,0,2.9,1.0722,0.00041438,0.9078
19,20,5560,9.2953,1,0.38773,0,2.3,1.3601,0.000505,0.9078
19,20,5561,6.7322,1,0.38741,0,2.6,1.1815,0.0013086,0.9078
11,20,5562,13.003,1,0.46852,1,2.2,1.2156,4.92E-05,0.9078
11,20,5563,19.889,1,0.49636,1,2.1,1.3061,3.87E-05,0.9078
5,20,5564,4.4881,1,0.4011,0,3.3,0.87882,0.00015229,0.9078
5,20,5565,10.001,1,0.39511,0,2.5,1.181,1.35E-05,0.9078
5,20,5567,8.798,1,0.49618,0,2.3,1.181,0.00047614,0.9078
1,20,5569,8.8661,1,0.42751,0,2.2,1.2274,0.0030176,0.9078
1,20,5570,9.3864,1,0.412,0,2.8,1.181,0.00083257,0.9078
1,20,5571,6.6932,1,0.42678,0,2.8,1.1104,0.0024197,0.9078
1,20,5572,16.448,1,0.55604,1,1.9,1.276,0.00013639,0.9078
1,20,5573,11.399,1,0.50019,0,2.4,1.0985,0.00015117,0.9078
1,20,5574,17.49,1,0.57753,1,1.8,1.2497,6.81E-05,0.9078
1,20,5575,4.964,1,0.38614,0,3.1,1.0669,0.00096285,0.9078
7,20,5577,11.848,1,0.40746,0,2.5,0.98903,8.07E-05,0.9078
7,20,5578,5.5279,1,0.37293,0,2.5,1.0294,0.00024005,0.9078
7,20,5579,6.6526,1,0.45045,0,2.5,1.0349,0.00018155,0.9078
7,20,5581,7.6473,1,0.43956,0,2.5,1.1246,0.00061831,0.9078
7,20,5582,11.301,1,0.33626,1,2.1,1.2078,0.00019376,0.9078
6,20,5583,14.399,1,0.39054,1,2.1,1.278,0.00034365,0.9078
6,20,5584,16.14,1,0.38592,1,2.1,1.3056,0.00048849,0.9078
6,20,5585,25.987,1,0.43597,1,1.7,1.3056,9.15E-05,0.9078
23,20,5589,3.3933,1,0.35829,0,2.8,0.84373,6.74E-05,0.9078
12,20,5590,44.759,1,0.81491,1,2.4,1.0939,3.87E-05,0.9078
12,20,5592,32.058,1,0.6938,1,2.6,1.1536,2.49E-05,0.9078
